"Freq [GHz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0,0.00373671890480409,0,0.996277991915122,0,0.996277995669516,0,0.00373671424375743,0
0.5,0.0042178531055157,-0.000716430787527145,0.995729908136937,-0.00596381397776824,0.995729907388899,-0.00596381116609734,0.00421752587265445,-0.000715244530397285
1,0.00466364994248636,-0.0020620785007992,0.995119245703989,-0.0112877013137087,0.995119245392093,-0.0112877014652817,0.00466277727662501,-0.00205933133417702
1.5,0.00482140087231286,-0.00362549067673612,0.994620833790012,-0.0166768552425296,0.994620833442486,-0.0166768553854304,0.00481958219736711,-0.00362103092314925
2,0.00485340583835026,-0.00513135130562858,0.994090310632632,-0.0218947916119987,0.994090310294199,-0.0218947917195003,0.00485095782135581,-0.00512486562003645
2.5,0.00483063185265742,-0.00659694905153785,0.99357433650512,-0.0269884529211346,0.993574336212953,-0.0269884529926863,0.00482769374902858,-0.00658839562800395
3,0.00477620967576442,-0.00803626769833699,0.993084382301508,-0.0320015422443234,0.993084382075883,-0.0320015422898763,0.0047728232973645,-0.00802564805102435
3.5,0.00469917350109927,-0.00945712121665565,0.992614503152418,-0.0369643949590444,0.992614502999448,-0.0369643949889777,0.0046953364682949,-0.00944443768120529
4,0.00460363905107108,-0.0108637700248799,0.992153036830435,-0.0418952589448818,0.992153036747219,-0.0418952589663473,0.00459932836185128,-0.0108490183024585
4.5,0.00449174310187894,-0.0122585460305604,0.991688031367028,-0.0468041993880579,0.991688031345722,-0.0468041994048587,0.00448692585594124,-0.0122417147346958
5,0.00436473498328072,-0.0136427038416045,0.991209151307831,-0.0516963959703158,0.991209151338186,-0.0516963959838677,0.00435937364355521,-0.0136237753448789
5.5,0.00422343280593385,-0.0150168709197978,0.990708048522859,-0.0565743057873167,0.990708048593695,-0.0565743057977262,0.00421748799208022,-0.0149958222811808
6,0.00406843293644599,-0.0163812954662799,0.990178184947436,-0.0614389396035886,0.990178185047468,-0.0614389396104578,0.00406186502313766,-0.0163580992101799
6.5,0.00390021366657223,-0.0177359891597089,0.989614517609172,-0.0662905730902885,0.989614517727505,-0.066290573093287,0.00389298376350489,-0.0177106139001282
7,0.00371918968955298,-0.0190808129053668,0.989013192738734,-0.0711291273636316,0.989013192865136,-0.0711291273627896,0.00371126028128854,-0.0190532238499745
7.5,0.00352574211380574,-0.0204155303739775,0.988371289874491,-0.0759543643696947,0.988371289999557,-0.0759543643655238,0.00351707750120012,-0.0203856897423425
8,0.00332023560147743,-0.0217398426099118,0.987686619038209,-0.0807659817325872,0.987686619153437,-0.0807659817261124,0.0033108022205286,-0.0217077099920067
8.5,0.00310302839330068,-0.0230534111100864,0.986957562958043,-0.085563654675016,0.986957563055867,-0.0855636546677276,0.00309279505373872,-0.0230189437833728
9,0.00287447823433462,-0.0243558736505136,0.986182954753948,-0.090347051244315,0.986182954827726,-0.0903470512380906,0.00286341630250608,-0.0243190268680831
9.5,0.00263494584935831,-0.0256468554140437,0.985361982821017,-0.0951158350099997,0.985361982864989,-0.0951158350069985,0.00262302939014525,-0.0256075826722197
10,0.00238479690578441,-0.026925976989908,0.984494116471918,-0.0998696626735374,0.984494116481152,-0.0998696626761078,0.00237200279270056,-0.0268842302808912
10.5,0.00215912335245227,-0.0282619958048356,0.983698628355895,-0.104592688004872,0.983698628364631,-0.104592688008441,0.00214557771247659,-0.0282180073307865
11,0.00192240243429409,-0.0295964913503362,0.982887687801416,-0.109298652475167,0.982887687809557,-0.109298652479625,0.00190807216308769,-0.0295502389105371
11.5,0.0016746292536039,-0.0309293866294125,0.98206149228259,-0.113988881174695,0.982061492290059,-0.113988881179917,0.00165948175248443,-0.0308808470628232
12,0.00141579883951937,-0.032260604034037,0.981220104319721,-0.118664576319489,0.981220104326464,-0.118664576325361,0.00139980203823242,-0.0322097532334116
12.5,0.00114590616950366,-0.0335900653201584,0.98036347907233,-0.123326817557533,0.980363479078311,-0.123326817563935,0.00112902854881741,-0.0335368782469061
