"Freq [GHz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0,0.00316923704099281,0,0.996842210530303,0,0.996842206513975,0,0.00316922760643479,0
0.5,0.00355570178695075,0.000319473354608135,0.996405064297782,-0.00444833881632434,0.996405064826796,-0.0044483386251315,0.00355556068227969,0.000320062168640334
1,0.00392822067020759,0.000139953253206926,0.995917851228867,-0.00838349844886821,0.995917851394829,-0.00838349825658469,0.00392793769990618,0.00014132618580831
1.5,0.0040274327168035,-0.000246066439924419,0.995602566715192,-0.0124135888399266,0.995602566889641,-0.0124135886120058,0.00402655757303094,-0.000244103914223359
2,0.00405825193842091,-0.000556918956156949,0.995239052014771,-0.0163092655339909,0.995239052185459,-0.0163092653102765,0.00405719618701639,-0.000554102179474825
2.5,0.00406530034111441,-0.000829364807501065,0.994861588538067,-0.0200860405512557,0.99486158869283,-0.0200860403572207,0.00406424228864921,-0.000825654731301029
3,0.00406100147596078,-0.00107893282416427,0.994487981436171,-0.0237702417473464,0.994487981567352,-0.0237702415942316,0.00406003352233597,-0.00107432312010758
3.5,0.00404985233544064,-0.00131271124194399,0.994123689030929,-0.0273881838147503,0.994123689135893,-0.0273881837038807,0.00404903051737193,-0.0013071992177025
4,0.0040338020736046,-0.00153419046538339,0.993767262405698,-0.0309613970852904,0.993767262485389,-0.0309613970124847,0.00403316380569674,-0.0015277723832714
4.5,0.00401381944430623,-0.00174517445207378,0.993414338228446,-0.0345057270627915,0.993414338285719,-0.0345057270215463,0.004013390725774,-0.00173784540136168
5,0.0039904457470068,-0.00194661747100611,0.99305988603907,-0.0380321064695579,0.99305988607747,-0.038032106452917,0.0039902444715012,-0.00193837211903691
5.5,0.00396401913414524,-0.00213902593940318,0.992699238969216,-0.0415477448460067,0.992699238992255,-0.0415477448475219,0.00396405682196788,-0.00212985936890142
6,0.00393477578854551,-0.00232266642217027,0.992328451388426,-0.0450572148682227,0.992328451399255,-0.0450572148822932,0.00393505864092125,-0.00231257487467573
6.5,0.00390289945193656,-0.00249767974422177,0.991944339194337,-0.0485632922642747,0.991944339195636,-0.0485632922862624,0.00390342910452124,-0.00248666123327723
7,0.00386854721051821,-0.00266414629062517,0.991544394812586,-0.0520675568445625,0.991544394806565,-0.0520675568707141,0.00386932135142248,-0.00265220108295949
7.5,0.00383186348989617,-0.00282212434987805,0.991126668224923,-0.0555708053937209,0.99112666821338,-0.0555708054210466,0.00383287641474195,-0.00280925532140408
8,0.00379298778975667,-0.00297167278754884,0.990689652280579,-0.0590733289536907,0.990689652264963,-0.0590733289798422,0.00379423092334541,-0.00295788566336697
8.5,0.00375205889520602,-0.00311286421555224,0.990232185297578,-0.0625750966223873,0.990232185279056,-0.0625750966455341,0.00375352128909157,-0.00309816770421456
9,0.00370921700526639,-0.00324579219932897,0.989753373037003,-0.0660758764182994,0.989753373016516,-0.0660758764370248,0.00371088581112344,-0.00323019803264835
9.5,0.00366460458281048,-0.00337057463478985,0.989252528010446,-0.0695753143106792,0.98925252798876,-0.069575314323898,0.00366646549765459,-0.00335409752523042
10,0.00361836640175806,-0.00348735463262884,0.98872912295856,-0.0730729856211818,0.988729122936302,-0.0730729856280679,0.00362040408011843,-0.00347001216084131
10.5,0.00360459810782665,-0.0036530706919633,0.988240110266584,-0.0765358301552634,0.988240110243902,-0.0765358301606227,0.00360668061996094,-0.00363389174548079
11,0.00359118645078582,-0.0038179679453183,0.98774438921581,-0.0799847546499004,0.987744389192885,-0.0799847546537587,0.00359344877302525,-0.00379690336822769
11.5,0.00357824070760804,-0.00398210871456861,0.987242475987929,-0.0834207738675437,0.987242475964928,-0.0834207738699346,0.00358082478827471,-0.00395912444677382
12,0.00356586597509673,-0.00414556702455116,0.986734761035236,-0.0868448654714111,0.986734761012311,-0.0868448654723855,0.00356891874430615,-0.00412064501420684
12.5,0.00355416191047503,-0.00430842834062695,0.986221524510222,-0.0902579609091578,0.98622152448751,-0.0902579609087812,0.00355783315975694,-0.00428156717977846
13,0.00354322147495384,-0.00447078915665866,0.985702951023255,-0.0936609390952352,0.985702951000878,-0.0936609390935796,0.00354766164733494,-0.00444200441842835
13.5,0.00353312970063679,-0.00463275642907224,0.985179143453136,-0.0970546224399236,0.985179143431202,-0.0970546224370716,0.00353848763606907,-0.00460208069117396
14,0.00352396250252829,-0.00479444685594377,0.98465013564083,-0.100439774801083,0.984650135619429,-0.10043977479712,0.00353038318664606,-0.00476192940262621
14.5,0.00351578555824897,-0.00495598600347602,0.984115903880156,-0.103817100974263,0.984115903859366,-0.103817100969275,0.00352340792421471,-0.00492169220608574
15,0.00350865327829303,-0.00511750728606053,0.983576377182941,-0.107187247382344,0.983576377162829,-0.10718724737642,0.0035176081117545,-0.00508151767095466
15.5,0.00350260788915274,-0.00527915081010732,0.983031446342728,-0.110550803673005,0.983031446323347,-0.110550803666233,0.00351301588496533,-0.00524155983124075
16,0.00349767865041004,-0.00544106209553874,0.982480971853489,-0.113908304977993,0.982480971834883,-0.113908304970462,0.00350964866673023,-0.00540197663753084
16.5,0.00349388122488165,-0.00560339069279614,0.981924790760773,-0.117260234630865,0.981924790742973,-0.117260234622661,0.00350750877557651,-0.00556292833806094
17,0.00349121721817393,-0.00576628871642804,0.98136272253475,-0.120607027178119,0.981362722517782,-0.120607027169323,0.00350658323829819,-0.00572457581693353
17.5,0.00348967390058196,-0.005929909319347,0.980794574059965,-0.123949071552333,0.980794574043845,-0.123949071543028,0.00350684381221725,-0.00588707891918094
