"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.0125,0.0266038904295593,0.00990153094747548,0.957210672518716,-0.189458082436506,0.957210672514205,-0.189458082428874,0.0264984704280972,0.00992159192346564
0.013,0.0269408637238019,0.0099386635943981,0.955553622110063,-0.196613099720625,0.955553622105625,-0.19661309971183,0.0268272115576262,0.0099619986325985
0.0135,0.0272734139723864,0.00997243111366686,0.953844614561365,-0.20375490806269,0.95384461455719,-0.203754908052886,0.0271515742970122,0.00999926321359101
0.014,0.027602292139258,0.0100025822425533,0.95208359285858,-0.210882494364238,0.952083592854817,-0.210882494353581,0.0274722835260903,0.0100331024878444
0.0145,0.0279281091922647,0.0100288529356243,0.950270583730703,-0.217994943429112,0.950270583727467,-0.217994943417757,0.0277899247678097,0.0100632283762334
0.015,0.0282513566203206,0.0100509773942081,0.948405679133337,-0.225091426766554,0.94840567913071,-0.225091426754648,0.0281049652682651,0.0100893576066603
0.0155,0.0285724241044236,0.0100686959373988,0.946489021500478,-0.23217119263612,0.946489021498515,-0.232171192623805,0.0284177720247499,0.0101112184714558
0.016,0.0288916147046518,0.0100817605138819,0.944520791949605,-0.239233557203993,0.944520791948339,-0.239233557191403,0.0287286271847468,0.0101285554035948
0.0165,0.0292091578982158,0.0100899384529536,0.942501200820188,-0.246277896684709,0.942501200819634,-0.246277896671969,0.0290377411944354,0.0101411319424314
0.017,0.0295252207689944,0.0100930149031699,0.940430480070005,-0.253303640352407,0.94043048007016,-0.253303640339632,0.0293452640281633,0.0101487325130691
0.0175,0.0298399176124287,0.010090794295019,0.938308877161109,-0.260310264318118,0.938308877161957,-0.260310264305413,0.0296512947848154,0.0101511633349216
0.018,0.0301533181844885,0.0100831010803546,0.936136650148059,-0.267297285982081,0.936136650149572,-0.26729728596954,0.0299558898954573,0.0101482526946413
0.0185,0.0304654547911667,0.0100697799387528,0.93391406374207,-0.274264259081915,0.933914063744213,-0.274264259069623,0.030259070149781,0.0101398507589034
0.019,0.0307763283862725,0.0100506955940285,0.931641386171417,-0.28121076926802,0.931641386174145,-0.281210769256051,0.0305608267169393,0.0101258290581587
0.0195,0.0310859138202886,0.0100257323490085,0.929318886694218,-0.288136430146873,0.929318886697481,-0.288136430135292,0.0308611263090098,0.0101060797394088
0.02,0.0313941643615213,0.00999479342015164,0.926946833647597,-0.295040879740826,0.926946833651342,-0.295040879729689,0.0311599156121621,0.0100805146614096
0.0205,0.0317010155924057,0.00995780013370351,0.924525492938906,-0.301923777319857,0.924525492943075,-0.301923777309209,0.0314571250910455,0.0100490643871685
0.021,0.0320063887682631,0.00991469102998788,0.922055126901856,-0.308784800566408,0.922055126906388,-0.308784800556286,0.0317526722555456,0.0100116771148093
0.0215,0.0323101937126563,0.00986542091104625,0.919535993454028,-0.315623643039377,0.919535993458864,-0.315623643029809,0.0320464644652979,0.00996831757741901
