"Freq [GHz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0,0.00385299792458227,0,0.996159520058427,0,0.996159523027018,0,0.00385300271204869,0
0.5,0.00422698659878762,0.00111024036063156,0.995694302179494,-0.00593981183980574,0.995694302009198,-0.00593981175193647,0.00422690433263995,0.00111048759255183
1,0.00454901694823562,0.00174036013723011,0.995138628292992,-0.0113686587304969,0.995138628355782,-0.0113686586868376,0.00454875628371454,0.00174095484911163
1.5,0.00436087599303647,0.00240557510685591,0.994663939836881,-0.0168822417784043,0.994663939895036,-0.0168822417216745,0.00436066202359697,0.00240721552654932
2,0.00423409909025807,0.00302331668461164,0.994089602041151,-0.0222411623054022,0.994089602090556,-0.0222411622425263,0.00423362753340584,0.00302577014182503
2.5,0.00415435634684869,0.00363450248791786,0.99346515346258,-0.0274501651663854,0.993465153499282,-0.0274501651031667,0.00415359192113218,0.00363756133093851
3,0.00410528152237521,0.00425486828003585,0.99282396080466,-0.03252968082246,0.992823960825987,-0.032529680763119,0.0041042735643555,0.00425842327247672
3.5,0.00407587055385283,0.00489009843998289,0.992183401435571,-0.0375051763556709,0.992183401440625,-0.0375051763029877,0.0040746786421213,0.00489410669688795
4,0.00405942949270832,0.00554253033994456,0.991549000844429,-0.042400655967219,0.991549000833985,-0.0424006559228101,0.00405810410368335,0.00554698567803413
4.5,0.00405191557024964,0.00621358748868062,0.99091906802444,-0.0472359364916866,0.990919068000575,-0.0472359364562962,0.00405049596389739,0.00621850384787059
5,0.00405083166960507,0.00690461327569913,0.990288297632054,-0.0520262041188584,0.990288297597661,-0.0520262040925523,0.00404934789004985,0.00691001652248247
5.5,0.0040545826472328,0.007617147745548,0.989650089665165,-0.0567825872959986,0.98965008962353,-0.0567825872782954,0.00405305792078658,0.00762307187604527
6,0.00406210843047672,0.00835301672297373,0.988997850285764,-0.0615130112788984,0.988997850240238,-0.0615130112689304,0.00406056111233255,0.00835950229639781
6.5,0.00407267173263126,0.00911436244145492,0.988325621448744,-0.0662230044749794,0.988325621402516,-0.0662230044715679,0.00407111673400529,0.00912145617317872
7,0.00408573143237345,0.0099036610585479,0.987628316820431,-0.0709163501774821,0.987628316776395,-0.0709163501792522,0.00408418123204612,0.00991141606003776
7.5,0.00410086389999703,0.010723743083159,0.986901748151993,-0.0755955766522458,0.986901748112678,-0.0755955766577037,0.00409932925350293,0.0107322195102935
8,0.00411771146391465,0.0115778225024288,0.986142552396208,-0.0802623127155959,0.986142552363761,-0.0802623127232103,0.00411620189789652,0.0115870885105736
8.5,0.00413594622433261,0.0124695370312642,0.985348080873605,-0.0849175415746224,0.985348080849801,-0.0849175415828745,0.00413447037653197,0.0124796700077958
9,0.00415524224119473,0.0134030010829314,0.98451628218788,-0.0895617811974772,0.984516282174154,-0.0895617812049094,0.00415380808514487,0.0134140891700936
9.5,0.00417525170511701,0.0143828732204279,0.983645593754815,-0.0941952127765697,0.983645593752299,-0.0941952127818038,0.00417386668255709,0.0143950171709131
10,0.00419558205052292,0.0154144404502583,0.982734847715869,-0.0988177728091557,0.982734847725438,-0.0988177728109259,0.00419425312219304,0.0154277558833078
10.5,0.00435474130944191,0.0161701375202092,0.981894780542412,-0.103424540249168,0.981894780552001,-0.103424540253481,0.00435228410614474,0.0161842275877255
11,0.00452142717427761,0.016923601716528,0.981043638721003,-0.108008297360231,0.981043638730351,-0.108008297366991,0.00451776000280605,0.0169384820401191
