"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.253,0.574557738579165,-0.267141872993925,-0.280098293347857,-0.568939366994452,-0.280098293341958,-0.568939366998246,0.573946208444627,-0.270618036165106
0.2535,0.572755725097949,-0.268196625514845,-0.282694119109679,-0.568510087412886,-0.282694119103774,-0.568510087416793,0.572130772313388,-0.271684430059662
0.254,0.57094137825381,-0.269240374619984,-0.285297777733343,-0.568069919042996,-0.285297777727431,-0.568069919047015,0.570302746857366,-0.272739747986097
0.2545,0.569114717964554,-0.270272975263498,-0.287909265332426,-0.567618716809553,-0.28790926532651,-0.567618716813686,0.568462151242776,-0.273783840857238
0.255,0.567275765591657,-0.271294281215162,-0.290528576413104,-0.56715633440546,-0.290528576407187,-0.567156334409708,0.566609006142495,-0.274816558362613
0.2555,0.565424543972948,-0.272304145064709,-0.293155703842436,-0.566682624297734,-0.293155703836517,-0.566682624302096,0.564743333769956,-0.275837748973518
0.256,0.56356107745566,-0.273302418226716,-0.295790638816291,-0.566197437734029,-0.295790638810374,-0.566197437738508,0.562865157913401,-0.276847259948666
0.2565,0.561685391929846,-0.274288950946067,-0.298433370826938,-0.56570062474973,-0.298433370821024,-0.565700624754323,0.560974503970506,-0.277844937340443
0.257,0.559797514862138,-0.275263592303985,-0.301083887630279,-0.565192034175601,-0.301083887624368,-0.565192034180309,0.559071398983359,-0.278830626001767
0.2575,0.557897475329873,-0.276226190224671,-0.303742175212747,-0.564671513646043,-0.303742175206842,-0.564671513650868,0.557155871673784,-0.27980416959359
0.258,0.555985304055552,-0.277176591482558,-0.306408217757872,-0.564138909607948,-0.306408217751975,-0.564138909612889,0.555227952479023,-0.28076541059304
0.2585,0.554061033441651,-0.278114641710181,-0.309081997612512,-0.563594067330165,-0.309081997606625,-0.563594067335222,0.553287673587744,-0.281714190302226
0.259,0.552124697605762,-0.279040185406707,-0.311763495252767,-0.563036830913613,-0.311763495246891,-0.563036830918787,0.551335068976395,-0.282650348857725
0.2595,0.550176332416062,-0.279953065947112,-0.31445268924957,-0.562467043302045,-0.314452689243706,-0.562467043307336,0.549370174445877,-0.283573725240762
0.26,0.548215975527106,-0.280853125592048,-0.317149556233968,-0.561884546293469,-0.317149556228118,-0.561884546298877,0.547393027658535,-0.284484157288108
0.2605,0.54624366641595,-0.28174020549839,-0.319854070862109,-0.561289180552266,-0.319854070856276,-0.561289180557792,0.545403668175476,-0.285381481703699
0.261,0.544259446418555,-0.282614145730502,-0.322566205779925,-0.560680785622,-0.32256620577411,-0.560680785627643,0.54340213749417,-0.286265534071014
0.2615,0.542263358766521,-0.283474785272224,-0.32528593158753,-0.560059199938943,-0.325285931581735,-0.560059199944705,0.541388479086357,-0.287136148866197
0.262,0.540255448624089,-0.284321962039607,-0.328013216803344,-0.559424260846344,-0.328013216797571,-0.559424260852225,0.539362738436239,-0.287993159471986
0.2625,0.538235763125448,-0.285155512894402,-0.330748027827943,-0.558775804609431,-0.330748027822193,-0.558775804615429,0.53732496307894,-0.288836398192418
0.263,0.536204351412299,-0.28597527365833,-0.333490328907653,-0.558113666431195,-0.333490328901928,-0.558113666437311,0.535275202639245,-0.289665696268358
0.2635,0.534161264671696,-0.286781079128144,-0.336240082097896,-0.557437680468945,-0.336240082092198,-0.55743768047518,0.533213508870575,-0.290480883893867
0.264,0.532106556174128,-0.287572763091505,-0.338997247226295,-0.556747679851673,-0.338997247220626,-0.556747679858025,0.531139935694223,-0.291281790233408
0.2645,0.530040281311859,-0.288350158343686,-0.341761781855554,-0.556043496698228,-0.341761781849915,-0.556043496704697,0.529054539238803,-0.292068243439936
0.265,0.527962497637485,-0.289113096705116,-0.344533641246126,-0.555324962136329,-0.34453364124052,-0.555324962142917,0.526957377879925,-0.292840070673862
0.2655,0.525873264902718,-0.289861409039798,-0.347312778318671,-0.55459190632243,-0.347312778313099,-0.554591906329135,0.524848512280087,-0.293597098122925
