"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.02,0.292145339134253,0.048799017186161,0.692078663285347,-0.215600371130402,0.692078663295834,-0.215600371124067,0.292130028747583,0.0488176959738374
0.0205,0.293165334313603,0.0497133385109951,0.690278068840068,-0.220670992054715,0.690278068851069,-0.220670992048629,0.293149098849368,0.0497324468960894
0.021,0.294202926847418,0.0506075504181309,0.688439883584549,-0.225723256416483,0.688439883596036,-0.225723256410678,0.294185722612425,0.0506271045863614
0.0215,0.295257684897701,0.0514814202010695,0.686564287802517,-0.230756888660196,0.686564287814462,-0.230756888654702,0.295239468076334,0.0515014381724404
0.022,0.296329177594345,0.0523347266455668,0.684651467950017,-0.235771609868974,0.684651467962389,-0.235771609863816,0.296309904340463,0.0523552282713103
0.0225,0.297416975389185,0.0531672597128977,0.682701616803697,-0.240767138622064,0.682701616816465,-0.240767138617264,0.297396601916345,0.0531882666661704
0.023,0.298520650385239,0.053978820213056,0.680714933535943,-0.245743191789455,0.680714933549076,-0.245743191785035,0.298499133054813,0.054000355973632
0.0235,0.299639776641134,0.0547692194695566,0.678691623728775,-0.250699485265476,0.678691623742242,-0.250699485261452,0.299617072047919,0.0547913093027926
0.024,0.300773930450809,0.0555382789774737,0.676631899336809,-0.25563573464382,0.67663189935058,-0.255635734640207,0.300749995505762,0.0555609499078421
0.0245,0.301922690598691,0.0562858300562894,0.674535978608169,-0.260551655836916,0.67453597862221,-0.260551655833725,0.301897482608448,0.0563091108357975
0.025,0.303085638590638,0.0570117134990812,0.672404085970937,-0.265446965642739,0.67240408598522,-0.265446965639981,0.303059115333505,0.0570356345709135
0.0255,0.304262358861,0.0577157792195126,0.670236451891652,-0.270321382262342,0.670236451906146,-0.270321382260025,0.304234478659151,0.0577403726772499
0.026,0.305452438956289,0.058397885898032,0.668033312711347,-0.275174625771354,0.668033312726023,-0.275174625769482,0.305423160743914,0.0584231854408094
0.0265,0.306655469695944,0.0590579006286165,0.665794910463823,-0.28000641854868,0.665794910478652,-0.280006418547259,0.306624753083145,0.0590839415125962
0.027,0.307871045310813,0.0596956985673317,0.663521492680076,-0.284816485665528,0.663521492695029,-0.284816485664557,0.307838850643066,0.0597225175538711
0.0275,0.30909876355998,0.060311162583903,0.661213312182203,-0.28960455523774,0.661213312197253,-0.289604555237222,0.309065051973023,0.0603387978848037
0.028,0.310338225826668,0.0609041829174294,0.658870626869559,-0.294370358744287,0.658870626884679,-0.294370358744219,0.310302959296683,0.0609326741376533
0.0285,0.311589037193929,0.0614746568372891,0.656493699499467,-0.299113631314563,0.656493699514633,-0.299113631314943,0.311552178582956,0.0615040449155295
0.029,0.312850806500953,0.0620224883102211,0.654082797464416,-0.303834111986996,0.654082797479601,-0.30383411198782,0.312812319597461,0.0620528154577115
0.0295,0.314123146380787,0.0625475876744891,0.65163819256731,-0.30853154394127,0.651638192582491,-0.308531543942533,0.314082995935388,0.0625788973124276
0.03,0.315405673280337,0.0630498713219571,0.6491601607961,-0.313205674706307,0.649160160811254,-0.313205674708003,0.315363825036635,0.0630822080179206
0.0305,0.31669800746351,0.0635292613888489,0.646648982098846,-0.317856256345986,0.646648982113951,-0.317856256348107,0.316654428184118,0.0635626707925568
0.031,0.317999772998406,0.0639856854558704,0.644104940160075,-0.322483045624397,0.64410494017511,-0.322483045626936,0.317954430486178,0.064020214234655
0.0315,0.319310597729449,0.064419076258327,0.641528322179145,-0.327085804152317,0.64152832219409,-0.327085804155264,0.319263460844007,0.0644547720326491
0.032,0.320630113235386,0.0648293714067827,0.638919418651161,-0.331664298516401,0.638919418665996,-0.331664298519746,0.320581151905029,0.0648662826861225
0.0325,0.321957954774051,0.0652165131187544,0.636278523150889,-0.336218300392496,0.636278523165596,-0.33621830039623,0.32190714000317,0.0652546892381922
0.033,0.323293761214824,0.0655804479618622,0.633605932120006,-0.340747586644349,0.633605932134568,-0.34074758664846,0.323241065086961,0.0656199390196476
0.0335,0.324637174959702,0.0659211266088029,0.630901944657958,-0.345251939408839,0.630901944672358,-0.345251939413315,0.324582570636394,0.0659619834051979
0.034,0.325987841853867,0.0662385036044471,0.628166862316604,-0.349731146168815,0.628166862330827,-0.349731146173645,0.325931303569451,0.066280777582111
0.0345,0.327345411086664,0.0665325371453139,0.625400988898809,-0.35418499981448,0.625400988912841,-0.354184999819651,0.327286914139226,0.0665762803314785
0.035,0.328709535083867,0.0668031888716141,0.622604630261072,-0.358613298694202,0.622604630274898,-0.358613298699701,0.328649055822526,0.0668484538222841
0.0355,0.330079869392094,0.0670504236720076,0.619778094120241,-0.363015846655531,0.61977809413385,-0.363015846661345,0.330017385200821,0.0670972634184027
0.036,0.33145607255622,0.0672742095011747,0.616921689864373,-0.367392453077173,0.616921689877751,-0.367392453083289,0.331391561834425,0.0673226774986067
0.0365,0.332837805990628,0.0674745172102458,0.614035728367717,-0.371742932892543,0.614035728380855,-0.371742932898947,0.332771248130715,0.067524667289616
